6.271441549482330291e-02,6.972846128059000115e-02,5.604997568066059921e-02,7.089448906120189575e-02,6.864987150433260465e-02,4.466389443128700176e-02,9.269538645670860610e-02,0.000000000000000000e+00,4.845195942596820099e-02,2.532426368342340084e-02,6.434543040354509524e-02,5.166102565039430022e-02,7.980337263610419452e-02,1.000686327911829987e-01,8.448515944321950688e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.931661384190720004e-02,0.000000000000000000e+00,1.243345616643480069e-02,0.000000000000000000e+00,6.280109848741420586e-02,4.561568136794909994e-02,8.156688249008460512e-02,8.204134297550419452e-02,5.159473016642870252e-02,9.528403979146139735e-02,1.489580698506580078e-02,8.661472990829810481e-03,2.478969235320880107e-02,9.814682156179220518e-02,5.194580099831819925e-02,1.978552756365510035e-01,0.000000000000000000e+00,4.804806781851460318e-02,6.843540557286569709e-03,2.372789535725329871e-02,3.580133029534700306e-02,5.948308276544590073e-02,2.454756106422350051e-02,5.091467759046310049e-02,2.287017633135299960e-02,0.000000000000000000e+00,3.048732780336260023e-02,1.281667884242189935e-02,2.660892792183590025e-02,4.570875300729970031e-02,6.495442080712640620e-02,2.932164023404490102e-02,4.716652445249029657e-02,0.000000000000000000e+00,3.390952727068050065e-02,5.631737713665280198e-02,3.411297844806070179e-02,4.335700746028259972e-02,3.596019406960410027e-03,1.517173924371320072e-02,1.411387711877689910e-01,6.971547848542519916e-03,6.485946974052110570e-02,2.484707628910879859e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.860864522460629888e-01,1.714285714285710138e-01,9.646839731152299924e-02,1.166931545288139999e-01,1.626591677268980074e-01,8.439606889113369925e-02,2.689127314973010011e-02,4.480169193346780071e-02,1.746455518480229951e-01,7.563746781263190611e-02,0.000000000000000000e+00,1.599016371324590152e-02,2.069475240206949951e-02,2.045679042942270126e-02,7.834101382488480037e-02
2.263735140226379866e-02,0.000000000000000000e+00,8.676553095064440391e-02,0.000000000000000000e+00,2.225097310428799935e-01,6.120979266676009750e-02,1.047709501030960055e-01,2.487841376730269907e-02,0.000000000000000000e+00,9.443854379318360193e-02,6.877506511320140292e-02,5.673312847454309998e-02,1.976933814912290033e-01,0.000000000000000000e+00,3.679912378638720005e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.346313093682990097e-02,1.705948372615040051e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.228964541543599992e-01,2.245576093866779865e-01,0.000000000000000000e+00,6.539312588410610416e-02,2.551568594689699876e-01,2.797483938648100132e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.196073790427729967e-02,7.910757136290599845e-02,0.000000000000000000e+00,4.272023350702419675e-02,3.685352420757639913e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.161678295566449942e-01,2.577529868685049866e-02,0.000000000000000000e+00,2.124830185669869878e-02,2.487829144098210044e-01,6.180078559949100242e-02,0.000000000000000000e+00,2.196744530173820042e-01,1.009722730675410018e-01,9.354462970173399450e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.435692075018030048e-02,2.000403275698920125e-01,4.034477618605390031e-02,1.480226316842560008e-01,0.000000000000000000e+00,7.993463022420250683e-03,0.000000000000000000e+00,9.228863546178249500e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.572401302582860150e-01,2.666653061224489862e-01,1.568072826908090134e-01,1.387669417470890065e-01,3.286752788778040113e-01,3.044596150327710249e-01,1.435112417139339930e-02,3.387677041792740151e-02,2.014601162010229984e-01,0.000000000000000000e+00,8.549633987822400361e-01,1.809553526882330121e-01,2.522172949002220166e-02,2.272919889962439835e-02,0.000000000000000000e+00
4.768432782550020010e-01,0.000000000000000000e+00,4.964198481237450111e-02,0.000000000000000000e+00,7.187634937286579984e-02,3.783494953053829768e-01,1.510065328296779918e-01,0.000000000000000000e+00,5.663503772585389701e-02,6.753627916366350403e-02,1.084200426565290060e-01,5.391945981936469706e-02,1.234060749969440041e-01,9.721603951188649562e-02,1.849840620772210120e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.502403298815009960e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.129883246525150195e-03,0.000000000000000000e+00,7.321597122844880623e-02,3.101750488940619929e-02,1.125811560847960052e-01,9.069729719302900561e-02,1.964790722026479863e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.142043191269740521e-02,1.775280548290759930e-01,0.000000000000000000e+00,5.610538116375120288e-02,0.000000000000000000e+00,1.153939568230880064e-02,3.477479818636890208e-02,6.928815639709849650e-02,4.154712489187929736e-02,0.000000000000000000e+00,2.590713851752399904e-02,0.000000000000000000e+00,2.167413485922699973e-02,0.000000000000000000e+00,3.007627312071519884e-02,3.318034574760279909e-02,5.403951670727340229e-02,0.000000000000000000e+00,4.482129168659010343e-02,0.000000000000000000e+00,8.662481930880240599e-02,5.625047590547450210e-02,1.089882419671549946e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.818123550298660351e-02,0.000000000000000000e+00,6.082758383249269735e-03,0.000000000000000000e+00,2.140538459255479989e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.982758620689649698e-01,1.755102040816330089e-01,2.104772658211669922e-01,1.689942667855329900e-03,0.000000000000000000e+00,1.212965899267249986e-01,3.235836807216570243e-02,5.786720039327220011e-02,4.326653868634360370e-03,1.662755854575900111e-02,2.835739207771769896e-02,2.145346964860489827e-02,2.295824094604579854e-02,2.443393143540959975e-02,0.000000000000000000e+00
6.097881935714259682e-02,1.133087495809590034e-01,8.839342264074280253e-01,4.430905566325119699e-02,1.898887346132820120e-01,4.121689584589199873e-01,9.208669274202460620e-02,0.000000000000000000e+00,6.379147651919669926e-02,5.044242478667120000e-02,9.786966161754520610e-02,5.674515414769189942e-02,1.534530911518320051e-01,8.065442060866860607e-02,1.751143099722849983e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.502403298815009960e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.421443659515380015e-02,0.000000000000000000e+00,5.991173090002870072e-02,1.747003132020820138e-01,2.586148759162270050e-01,3.218568972947939699e-02,4.926378518106479948e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.207646598487859879e-02,1.331330806082839935e-01,0.000000000000000000e+00,6.412562507503019593e-02,0.000000000000000000e+00,2.966882062748170054e-02,6.440050731691740471e-02,5.274663684796469798e-02,7.163790479330810028e-03,0.000000000000000000e+00,4.212161621561540115e-02,0.000000000000000000e+00,3.620646787684549811e-02,0.000000000000000000e+00,4.711266041152129685e-02,2.095600784059119953e-02,1.673413148151040031e-01,0.000000000000000000e+00,8.154932438590380139e-02,0.000000000000000000e+00,6.099047711836200203e-02,4.382063285751079673e-02,1.721670756088369836e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.271884968208580657e-02,0.000000000000000000e+00,6.545048425589759973e-03,3.068161441973260017e-01,1.221845952014180003e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.438997189632869933e-01,9.132653061224490498e-01,1.258283443193780049e-01,1.394464032321030000e-01,4.907475683837210223e-01,2.744302167455319741e-01,2.648124103054740053e-02,2.858079975582220045e-02,1.624112826655000064e-01,3.077339193543459847e-02,3.262297325032499917e-01,1.477091373011089892e-01,2.522172949002220166e-02,3.068518564413399985e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.654651069563450039e-01,6.281325557271090487e-02,8.669084605209699534e-02,0.000000000000000000e+00,5.192664738028939658e-02,1.891836673166629942e-02,1.399029324777200101e-01,4.638314795193589773e-02,0.000000000000000000e+00,8.597074283718729448e-02,8.989517023220310044e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.292580853757160288e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.420056776849029992e-02,0.000000000000000000e+00,9.970848981536800659e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.827853459421919957e-02,5.318236958649680268e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.372936854040509982e-02,1.576560938544460111e-01,0.000000000000000000e+00,5.518830861462240001e-02,0.000000000000000000e+00,2.759972787476510162e-02,0.000000000000000000e+00,5.613591323032560143e-02,2.387930159776939856e-03,0.000000000000000000e+00,3.888292647219419862e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.063475697655589927e-02,2.444867581402309850e-02,1.012712299526000032e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.388542217632050102e-02,5.625047590547450210e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.874956834475770051e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.509082655492679906e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.227595128696969851e-01,6.867346938775510390e-01,9.856553638351260582e-02,7.324246366663679508e-02,4.136552452757499831e-01,1.962313553882419903e-01,2.883892571584769846e-02,3.448723410203240192e-02,1.662720393959709886e-01,3.992820028898679680e-02,2.931860162824109772e-01,1.019039808308739997e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.482292874129129912e-01,1.045926919208849948e-01,3.491644887937209868e-02,3.249330748638420280e-02,6.973640327667039729e-02,1.094676913671189938e-01,1.775194488392710102e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.341573547863609384e-02,0.000000000000000000e+00,9.820560814923780246e-02,1.187786776170720038e-01,0.000000000000000000e+00,8.805284670508900513e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.124499513226439845e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.798968484037720195e-02,0.000000000000000000e+00,1.252160976029560030e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.099900862421880399e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.024619202500910098e-02,0.000000000000000000e+00,2.989132379311720267e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.987203550470790017e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.989524035856850448e-02,1.714323087610029883e-01,4.804864598095550353e-03,3.059316639171479890e-01,1.008394446252739995e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.705069124423959914e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.055838838373750060e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.544018892710519841e-02,0.000000000000000000e+00,7.618555825841930029e-02,1.282885877262749941e-01,0.000000000000000000e+00,2.812718147789470269e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.124499513226439845e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.798968484037720195e-02,0.000000000000000000e+00,1.544937488795380086e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.099900862421880399e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.024619202500910098e-02,0.000000000000000000e+00,1.910170586065089993e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.987203550470790017e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.989524035856850448e-02,0.000000000000000000e+00,2.867460752942500163e-02,0.000000000000000000e+00,1.281263429851919877e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.155328545300440157e-01,2.204081632653059897e-01,1.195369271034090047e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.031830526263450065e-01,9.587663426081130535e-02,0.000000000000000000e+00,1.181574817686699939e-02,4.520135390134299991e-02,4.534483075740470270e-01,8.906117778226639581e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.779885069278070275e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.391131730383189935e-01,2.040816326530609827e-03,1.153426489594299928e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.976623128697589937e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.772362226530050169e-02,4.825703708719879942e-02,3.624772547970109837e-01,8.155011931086740551e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.093032073872509946e-01,1.020408163265309901e-03,8.388556287958520014e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.448714785976499386e-02,1.002346630908479974e-01,4.277008494575389869e-02,4.430905566325119699e-02,8.815457336853149695e-02,2.369633246265329951e-01,1.781391409985980112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.896061025114870069e-01,9.591836734693880151e-02,7.969128473560599391e-02,1.104560465381729945e-02,3.239567779811219905e-02,1.083554694981589961e-01,2.265427458484249937e-02,5.583760684611809716e-02,2.189523921314739940e-02,3.522946732680219961e-01,1.683656016966549873e-01,1.140298549800849992e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
